rp,direction,ground_motion,story_1,story_2,story_3,story_4
108,2,5,0.00117335,0.00228316,0.00312826,0.00327896
108,2,6,0.00215286,0.00387229,0.00546228,0.0053364
108,2,7,0.00099749,0.00169113,0.00214735,0.00220539
108,2,8,0.00127838,0.00240382,0.00316639,0.00321444
108,2,9,0.00180745,0.00284411,0.00366156,0.00377149
108,2,10,0.00259376,0.00378664,0.00523149,0.00544604
108,2,11,0.000979104,0.00214093,0.00291125,0.00302673
108,2,12,0.00133553,0.00244794,0.00318364,0.00340824
108,2,13,0.00183031,0.00395588,0.00555853,0.00590954
108,2,14,0.00260972,0.00463056,0.00596131,0.00610321
108,2,15,0.00250846,0.00457803,0.00557945,0.00583092
108,2,16,0.00194279,0.00380084,0.00457645,0.00477236
108,2,17,0.00118789,0.00234723,0.0029166,0.00298718
108,2,18,0.000793884,0.00157078,0.00187805,0.00196031
108,2,19,0.000463602,0.000954096,0.00115308,0.00122093
108,2,20,0.000338749,0.000644519,0.000814642,0.000873825
108,2,21,0.00119933,0.00223456,0.0027095,0.00278173
108,2,22,0.000504692,0.000967878,0.0011818,0.00123845
108,2,23,0.000960621,0.00193775,0.00265253,0.00273966
108,2,24,0.00394016,0.00654042,0.00795508,0.00827355
108,2,25,0.00268301,0.00469635,0.00581921,0.00615589
108,2,26,0.00337968,0.00572301,0.00724908,0.00751036
108,2,27,0.00130754,0.00246259,0.00312756,0.00331654
108,2,28,0.00102312,0.00186143,0.00227639,0.00239214
108,2,29,0.00148434,0.00263144,0.00332526,0.00352695
108,2,30,0.000989371,0.00174587,0.00221279,0.00243274
108,2,31,0.00129209,0.00260081,0.00321374,0.00334365
108,2,32,0.000689963,0.0012013,0.00147731,0.00159518
108,2,33,0.00173825,0.00304252,0.0038459,0.00391884
108,2,34,0.00135532,0.00301738,0.00367605,0.00383429
108,2,35,0.0016206,0.00354868,0.00442985,0.00452455
108,2,36,0.00110616,0.00248457,0.00338372,0.00347923
108,2,37,0.000478639,0.000855563,0.00103051,0.00108282
108,2,38,0.000615226,0.00128408,0.00157238,0.00164285
108,2,39,0.00183584,0.00339074,0.0046332,0.00465654
108,2,40,0.00162674,0.00289702,0.00388289,0.00393747
108,2,41,0.00150321,0.00276808,0.0036594,0.00368517
108,2,42,0.000791833,0.00165245,0.00200949,0.00210127
108,2,43,0.00108083,0.00197693,0.00271826,0.00263102
108,2,44,0.00251999,0.00474037,0.00633478,0.00656903
224,1,1,0.00264651,0.00424084,0.00528226,0.00537818
224,1,2,0.00350768,0.00473214,0.00574842,0.00595467
224,1,3,0.00252309,0.00417579,0.00554008,0.00561136
224,1,4,0.00366106,0.00627711,0.00771114,0.00811661
224,1,5,0.00163394,0.00303941,0.00419594,0.0046723
224,1,6,0.00385644,0.00604025,0.00759138,0.00781744
224,1,7,0.00151844,0.00278682,0.00365663,0.00382858
224,1,8,0.00186436,0.00349659,0.00434998,0.00472592
224,1,9,0.00357757,0.005092,0.00660837,0.0067926
224,1,10,0.00432795,0.00569115,0.00717149,0.00754519
224,1,11,0.00120939,0.00235303,0.00352324,0.00355355
224,1,12,0.00193699,0.00335872,0.00435728,0.00471228
224,1,13,0.00431041,0.00592289,0.00729498,0.00771127
224,1,14,0.00404956,0.00638097,0.00795296,0.00823583
224,1,15,0.00237043,0.00423793,0.00545805,0.00561857
224,1,16,0.00298961,0.00558239,0.00744907,0.00758318
224,1,17,0.00150067,0.00297535,0.00413943,0.0042799
224,1,18,0.00143332,0.00290684,0.00369281,0.00376537
224,1,19,0.00077576,0.00144205,0.00217629,0.00215022
224,1,20,0.000514752,0.00103062,0.00129875,0.00135687
224,1,21,0.00284965,0.00492838,0.00594702,0.00604898
224,1,22,0.000759976,0.00131859,0.00166824,0.00169439
224,1,23,0.00244455,0.00436196,0.00562493,0.0057705
224,1,24,0.00431214,0.0062041,0.00811154,0.00844012
224,1,25,0.00460602,0.00630955,0.00807716,0.00825313
224,1,26,0.00344985,0.00588147,0.00779988,0.0083534
224,1,27,0.00185956,0.00357538,0.00457333,0.00475967
224,1,28,0.00156435,0.00281131,0.00371401,0.00372146
224,1,29,0.00240701,0.0040453,0.00542978,0.00563961
224,1,30,0.0021024,0.00365173,0.00457078,0.00469901
224,1,31,0.00193775,0.00356317,0.00468181,0.00480877
224,1,32,0.00107031,0.00189524,0.00281289,0.00266934
224,1,33,0.00218071,0.00428196,0.00546606,0.00588276
224,1,34,0.0020256,0.0037377,0.00491105,0.00527356
224,1,35,0.00279229,0.00519702,0.00698226,0.00684056
224,1,36,0.0015928,0.00319506,0.00445799,0.00466756
224,1,37,0.000832022,0.00156814,0.00209192,0.00221249
224,1,38,0.000905736,0.00164264,0.00207645,0.00213693
224,1,39,0.00326309,0.00507593,0.00617967,0.00635372
224,1,40,0.00355815,0.00546083,0.0069834,0.00721371
224,1,41,0.00220278,0.00356579,0.00491181,0.00515112
224,1,42,0.00152736,0.00282717,0.00344918,0.00365503
224,1,43,0.00172618,0.00295994,0.00428028,0.00435184
224,1,44,0.00420035,0.00703073,0.00846646,0.00885953
224,2,1,0.00264651,0.00424084,0.00528226,0.00537818
224,2,2,0.00350768,0.00473214,0.00574842,0.00595467
224,2,3,0.00252309,0.00417579,0.00554008,0.00561136
224,2,4,0.00366106,0.00627711,0.00771114,0.00811661
224,2,5,0.00163394,0.00303941,0.00419594,0.0046723
224,2,6,0.00385644,0.00604025,0.00759138,0.00781744
224,2,7,0.00151844,0.00278682,0.00365663,0.00382858
224,2,8,0.00186436,0.00349659,0.00434998,0.00472592
224,2,9,0.00357757,0.005092,0.00660837,0.0067926
224,2,10,0.00432795,0.00569115,0.00717149,0.00754519
224,2,11,0.00120939,0.00235303,0.00352324,0.00355355
224,2,12,0.00193699,0.00335872,0.00435728,0.00471228
224,2,13,0.00431041,0.00592289,0.00729498,0.00771127
224,2,14,0.00404956,0.00638097,0.00795296,0.00823583
224,2,15,0.00237043,0.00423793,0.00545805,0.00561857
224,2,16,0.00298961,0.00558239,0.00744907,0.00758318
224,2,17,0.00150067,0.00297535,0.00413943,0.0042799
224,2,18,0.00143332,0.00290684,0.00369281,0.00376537
224,2,19,0.00077576,0.00144205,0.00217629,0.00215022
224,2,20,0.000514752,0.00103062,0.00129875,0.00135687
224,2,21,0.00284965,0.00492838,0.00594702,0.00604898
224,2,22,0.000759976,0.00131859,0.00166824,0.00169439
224,2,23,0.00244455,0.00436196,0.00562493,0.0057705
224,2,24,0.00431214,0.0062041,0.00811154,0.00844012
224,2,25,0.00460602,0.00630955,0.00807716,0.00825313
224,2,26,0.00344985,0.00588147,0.00779988,0.0083534
224,2,27,0.00185956,0.00357538,0.00457333,0.00475967
224,2,28,0.00156435,0.00281131,0.00371401,0.00372146
224,2,29,0.00240701,0.0040453,0.00542978,0.00563961
224,2,30,0.0021024,0.00365173,0.00457078,0.00469901
224,2,31,0.00193775,0.00356317,0.00468181,0.00480877
224,2,32,0.00107031,0.00189524,0.00281289,0.00266934
224,2,33,0.00218071,0.00428196,0.00546606,0.00588276
224,2,34,0.0020256,0.0037377,0.00491105,0.00527356
224,2,35,0.00279229,0.00519702,0.00698226,0.00684056
224,2,36,0.0015928,0.00319506,0.00445799,0.00466756
224,2,37,0.000832022,0.00156814,0.00209192,0.00221249
224,2,38,0.000905736,0.00164264,0.00207645,0.00213693
224,2,39,0.00326309,0.00507593,0.00617967,0.00635372
224,2,40,0.00355815,0.00546083,0.0069834,0.00721371
224,2,41,0.00220278,0.00356579,0.00491181,0.00515112
224,2,42,0.00152736,0.00282717,0.00344918,0.00365503
224,2,43,0.00172618,0.00295994,0.00428028,0.00435184
224,2,44,0.00420035,0.00703073,0.00846646,0.00885953
475,1,1,0.00774363,0.00877721,0.0101801,0.010428
475,1,2,0.00899197,0.0104544,0.0117748,0.0119374
475,1,3,0.00458977,0.00625082,0.00757137,0.0077512
475,1,4,0.00544325,0.0072861,0.0090991,0.00945417
475,1,5,0.00336685,0.00575712,0.0074787,0.0077513
475,1,6,0.00828238,0.00921118,0.0108315,0.0113129
475,1,7,0.00357224,0.00474245,0.00604096,0.00616419
475,1,8,0.00332857,0.00490625,0.00663713,0.00674061
475,1,9,0.00545159,0.00797195,0.0101046,0.0105192
475,1,10,0.00843351,0.00988839,0.0121119,0.0121404
475,1,11,0.00275897,0.00432428,0.00515385,0.0052271
475,1,12,0.00349926,0.00565406,0.00710009,0.00728761
475,1,13,0.00563635,0.00778704,0.00936434,0.0094673
475,1,14,0.00513159,0.00696066,0.00886208,0.00908291
475,1,15,0.0076734,0.00958802,0.0110705,0.0110704
475,1,16,0.00562155,0.00745407,0.0093981,0.00988186
475,1,17,0.00232248,0.00437273,0.00576069,0.0060253
475,1,18,0.00291048,0.00548662,0.00622581,0.00649582
475,1,19,0.000974092,0.00179618,0.0022006,0.00234653
475,1,20,0.000837932,0.00172739,0.00223471,0.002384
475,1,21,0.00631151,0.00703138,0.00804868,0.00821202
475,1,22,0.00141014,0.00274378,0.00346609,0.00359704
475,1,23,0.00479691,0.00684288,0.00772456,0.00777376
475,1,24,0.00722784,0.00860568,0.0100636,0.0103006
475,1,25,0.00898185,0.0102085,0.0119536,0.012353
475,1,26,0.00496227,0.00663192,0.0079232,0.00859738
475,1,27,0.00375332,0.00588351,0.00715971,0.00738444
475,1,28,0.00299005,0.00480915,0.00592883,0.00609231
475,1,29,0.00479595,0.00654403,0.00766286,0.00808287
475,1,30,0.00322833,0.00523874,0.00572011,0.0059815
475,1,31,0.00343507,0.00521149,0.0063134,0.00664237
475,1,32,0.00125056,0.0023455,0.00299689,0.00308483
475,1,33,0.00429173,0.00682701,0.00801395,0.00802999
475,1,34,0.00408711,0.0058773,0.0067947,0.00719007
475,1,35,0.00497217,0.00811902,0.00966324,0.0101272
475,1,36,0.0019306,0.0044103,0.00584367,0.00614918
475,1,37,0.00200876,0.00405167,0.00512747,0.00527562
475,1,38,0.00305866,0.00500341,0.00608673,0.00613438
475,1,39,0.00487694,0.00666816,0.0081368,0.00824417
475,1,40,0.00545522,0.0080359,0.00999306,0.0101278
475,1,41,0.00592241,0.00711585,0.00853027,0.00873487
475,1,42,0.00243688,0.00428246,0.00549824,0.00563569
475,1,43,0.00356342,0.00512724,0.00735535,0.00750333
475,1,44,0.00615051,0.00857215,0.0100673,0.0109002
475,2,1,0.00774363,0.00877721,0.0101801,0.010428
475,2,2,0.00899197,0.0104544,0.0117748,0.0119374
475,2,3,0.00458977,0.00625082,0.00757137,0.0077512
475,2,4,0.00544325,0.0072861,0.0090991,0.00945417
475,2,5,0.00336685,0.00575712,0.0074787,0.0077513
475,2,6,0.00828238,0.00921118,0.0108315,0.0113129
475,2,7,0.00357224,0.00474245,0.00604096,0.00616419
475,2,8,0.00332857,0.00490625,0.00663713,0.00674061
475,2,9,0.00545159,0.00797195,0.0101046,0.0105192
475,2,10,0.00843351,0.00988839,0.0121119,0.0121404
475,2,11,0.00275897,0.00432428,0.00515385,0.0052271
475,2,12,0.00349926,0.00565406,0.00710009,0.00728761
475,2,13,0.00563635,0.00778704,0.00936434,0.0094673
475,2,14,0.00513159,0.00696066,0.00886208,0.00908291
475,2,15,0.0076734,0.00958802,0.0110705,0.0110704
475,2,16,0.00562155,0.00745407,0.0093981,0.00988186
475,2,17,0.00232248,0.00437273,0.00576069,0.0060253
475,2,18,0.00291048,0.00548662,0.00622581,0.00649582
475,2,19,0.000974092,0.00179618,0.0022006,0.00234653
475,2,20,0.000837932,0.00172739,0.00223471,0.002384
475,2,21,0.00631151,0.00703138,0.00804868,0.00821202
475,2,22,0.00141014,0.00274378,0.00346609,0.00359704
475,2,23,0.00479691,0.00684288,0.00772456,0.00777376
475,2,24,0.00722784,0.00860568,0.0100636,0.0103006
475,2,25,0.00898185,0.0102085,0.0119536,0.012353
475,2,26,0.00496227,0.00663192,0.0079232,0.00859738
475,2,27,0.00375332,0.00588351,0.00715971,0.00738444
475,2,28,0.00299005,0.00480915,0.00592883,0.00609231
475,2,29,0.00479595,0.00654403,0.00766286,0.00808287
475,2,30,0.00322833,0.00523874,0.00572011,0.0059815
475,2,31,0.00343507,0.00521149,0.0063134,0.00664237
475,2,32,0.00125056,0.0023455,0.00299689,0.00308483
475,2,33,0.00429173,0.00682701,0.00801395,0.00802999
475,2,34,0.00408711,0.0058773,0.0067947,0.00719007
475,2,35,0.00497217,0.00811902,0.00966324,0.0101272
475,2,36,0.0019306,0.0044103,0.00584367,0.00614918
475,2,37,0.00200876,0.00405167,0.00512747,0.00527562
475,2,38,0.00305866,0.00500341,0.00608673,0.00613438
475,2,39,0.00487694,0.00666816,0.0081368,0.00824417
475,2,40,0.00545522,0.0080359,0.00999306,0.0101278
475,2,41,0.00592241,0.00711585,0.00853027,0.00873487
475,2,42,0.00243688,0.00428246,0.00549824,0.00563569
475,2,43,0.00356342,0.00512724,0.00735535,0.00750333
475,2,44,0.00615051,0.00857215,0.0100673,0.0109002
975,1,1,0.0118162,0.0124314,0.0141664,0.0142757
975,1,2,0.0125439,0.0147562,0.0166402,0.0170694
975,1,3,0.00839397,0.0112029,0.0127961,0.0126923
975,1,4,0.0113695,0.0125746,0.0146319,0.0151506
975,1,5,0.00644131,0.00699703,0.0091303,0.00936201
975,1,6,0.0119525,0.016301,0.0185962,0.0191344
975,1,7,0.00519314,0.00626591,0.00723521,0.00762388
975,1,8,0.00632908,0.00739987,0.00925592,0.01003
975,1,9,0.00688653,0.0093941,0.0112341,0.0115085
975,1,10,0.0147331,0.0156542,0.018036,0.0176393
975,1,11,0.0042754,0.00668816,0.00810819,0.00839885
975,1,12,0.00532117,0.00764857,0.0086898,0.00881451
975,1,13,0.00730911,0.00935585,0.012102,0.0119919
975,1,14,0.00747892,0.00873623,0.0106376,0.0107839
975,1,15,0.0123706,0.0128356,0.0149447,0.0153913
975,1,16,0.00689571,0.00803877,0.0103483,0.0104838
975,1,17,0.0032988,0.00524744,0.00751024,0.0075044
975,1,18,0.00549307,0.00660752,0.00878472,0.00902865
975,1,19,0.00228624,0.00340594,0.00460342,0.00482631
975,1,20,0.00247164,0.00390584,0.00491187,0.00510834
975,1,21,0.00940806,0.00930893,0.0105698,0.0106078
975,1,22,0.00331214,0.00519412,0.00651436,0.00675881
975,1,23,0.00506602,0.00789707,0.00973135,0.0100997
975,1,24,0.00830386,0.00995128,0.0126549,0.0129233
975,1,25,0.0114904,0.0124567,0.0143546,0.014214
