Mode 1,Mode 2,Mode 3,Mode 4,Mode 5,Mode 6,Mode 7,Mode 8,Mode 9,Mode 10,Mode 11,Mode 12,Mode 13,Mode 14,Mode 15,Mode 16,Mode 17,Mode 18,Mode 19,Mode 20
0.5953263835443924,-0.6737187453058214,-0.47547934834830463,0.8388347311760656,-0.44329956148069405,-0.8998510187045418,0.38404024827479855,0.8418669247305475,0.35300807073042134,-0.907058289518478,0.28638202000219803,-0.8245177414077566,0.16153167555906542,-0.6953884010012303,-0.2763138291238442,-0.9657154023753861,0.0953262971427026,-0.9408512417426207,-0.6625712761397243,0.02269860177410316
0.6526096690687749,-0.5429064987914624,-0.7322309898525193,0.44648557301120356,-0.8383296760128862,-0.30537291256435556,0.9620841204364085,0.014481262050573627,0.9999999999999999,0.18111359080077166,0.8532366194087263,0.31777238647517875,0.8538706011518384,0.3682885143366243,0.7623192020790707,0.4042318353876106,-0.6618166082946816,1.0,0.5113594661189699,-0.01213227690641055
0.70705590149024,-0.38201737016755655,-0.8842502948156128,-0.07251283094448269,-0.8486803118838373,0.49343164234903164,0.6649138363082616,-0.8260248066367727,0.19274810398669748,0.9485304686613459,-0.3365926658607173,0.7111739193996395,-0.7016622686210682,0.36099141196506596,-0.5692298876533264,0.41129575079432856,1.0,-0.9150497533238565,-0.3721593625006553,0.006378494099219405
0.7580773805359267,-0.19895123516639582,-0.9074278975643135,-0.5724009513675908,-0.46481968991190115,0.9644641666034262,-0.2431705154400709,-0.6865040962716172,-0.8947966094820942,0.046130423270416464,-0.8290618016631865,-0.566927955334953,-0.40367894909181956,-0.6927671412207494,-0.12935979586815025,-0.9637721018767142,-0.9889352409027599,0.6955497951333723,0.24097364209123961,-0.0031615662568674394
0.8058105366263206,-0.00027558685766567885,-0.7969921528091196,-0.9191024597859422,0.14661521277703754,0.7945575894586747,-0.9549211611858591,0.28822940598521063,-0.680167903637912,-0.9713280629420888,0.4205663626039492,-0.5173863707560896,1.0,0.29442020157942267,0.7348645469223483,0.9576382204144258,0.6761808494814133,-0.40143824734509576,-0.12393058806477379,0.001304967066773904
0.8553662632057651,0.23968782859249751,-0.5074504636976429,-0.9972656005507917,0.7963920024996678,-0.09723565805397677,-0.6862446509117545,1.0,0.8020927120087601,-0.044888603094148355,0.790262666227058,1.0,-0.567124448639174,0.37730079940847405,-0.9830418207374498,-0.68426614169809,-0.3576016551500317,0.18265172673300442,0.050801654192378504,-0.0004484663598057538
0.9020604491709229,0.4876005407693674,-0.085614090002475,-0.6952846279026099,1.0,-0.9637092747846162,0.41583330120667716,0.21936587203675936,0.8425071987670844,1.0,-0.8616954244056124,-0.37420551769267724,-0.2945335824489088,-0.8587156130111455,1.0,0.46795906403120857,0.19082872442563317,-0.0856539844468601,-0.021771749823447963,0.00016431206019663797
0.9421569999300357,0.7074314820631171,0.36292893851820573,-0.1142083150779245,0.565833563786422,-0.952234120311383,1.0,-0.8913915503778618,-0.7158413432291032,-0.22781140068842912,-0.2355313770744038,-0.6305317897345577,0.9483252113951114,0.9999999999999999,-0.8404259263628733,-0.2984743100740408,-0.09859941042041351,0.039259469855339076,0.00917247206777131,-6.457608876612368e-05
0.9746799132442454,0.880440126179519,0.745006333076128,0.52342820930087,-0.24640403394663785,-0.050655637524114595,0.3346624773507074,-0.5817001189359298,-0.8818996633815954,-0.9214472141317093,1.0,0.9782731278759739,-0.9283972494558621,-0.7354588265241185,0.5254035615210114,0.1573280884726454,0.04485706751768062,-0.016216472949243246,-0.003562928080871627,3.671615052911231e-05
1.0,1.0,1.0,1.0,-0.9723528123058358,1.0,-0.8562203631597208,0.7674322397630148,0.7928377337064524,0.6179937209214359,-0.5340293805180056,-0.43895800121130274,0.3609938941001984,0.255107668624278,-0.1696984201354362,-0.047148378411632295,-0.012893706643588321,0.0043178526632661595,0.0009760814390610207,-4.4502414008990104e-05
