rp,direction,ground_motion,story_1,story_2,story_3,story_4
975,1,27,0.00683485,0.0112497,0.0114207,0.00982323
975,1,28,0.00689199,0.0115793,0.0125586,0.0102327
975,1,29,0.00855217,0.0126987,0.0117622,0.00878253
975,1,30,0.00724659,0.0116282,0.0109821,0.010687
975,1,31,0.00927319,0.0150415,0.0157005,0.0126261
975,1,32,0.00448626,0.00599233,0.0056647,0.0053666
975,1,33,0.0100991,0.015338,0.0154446,0.0122471
975,1,34,0.00736429,0.0124877,0.0134681,0.0125848
975,1,35,0.00875449,0.0131724,0.0136224,0.0107944
975,1,36,0.00602485,0.0089659,0.0100958,0.0107992
975,1,37,0.00671154,0.0110151,0.0105568,0.00760938
975,1,38,0.00986713,0.0147535,0.0141906,0.0104966
975,1,39,0.00720491,0.0109676,0.0103637,0.00856536
975,1,40,0.0149923,0.01883,0.0173682,0.0140355
975,1,41,0.0100317,0.0138643,0.0140105,0.013688
975,1,42,0.0104369,0.0123682,0.0118804,0.0114538
975,1,43,0.0109126,0.013741,0.0147528,0.0162336
975,1,44,0.00761399,0.0150269,0.0182831,0.017893
975,2,1,0.0118726,0.0174901,0.0180998,0.0141154
975,2,2,0.0159942,0.0200799,0.0181956,0.0130755
975,2,3,0.0103006,0.014046,0.0126754,0.0101404
975,2,4,0.00878227,0.0158871,0.0185663,0.0166911
975,2,5,0.0131813,0.0158327,0.015834,0.014187
975,2,6,0.0253585,0.0277454,0.024539,0.0187785
975,2,7,0.00741905,0.0115157,0.0116244,0.00907493
975,2,8,0.00926344,0.0153907,0.0162371,0.0134586
975,2,9,0.00943665,0.0145292,0.0151493,0.0119247
975,2,10,0.0128251,0.0177091,0.016724,0.0126576
975,2,11,0.0075496,0.00801731,0.0108894,0.0133005
975,2,12,0.00650661,0.00701762,0.0114397,0.0123618
975,2,13,0.00828519,0.0130417,0.0135509,0.0128531
975,2,14,0.00724997,0.012188,0.0154547,0.0141241
975,2,15,0.0142836,0.0199061,0.020162,0.0164945
975,2,16,0.00752283,0.0123309,0.0118225,0.0085282
975,2,17,0.00629259,0.0111646,0.0115047,0.00884339
975,2,18,0.00684455,0.0110828,0.0117785,0.00979026
975,2,19,0.00499139,0.00761765,0.00734642,0.00584024
975,2,20,0.00678908,0.0101245,0.00978906,0.00821319
975,2,21,0.0103161,0.0145332,0.0131992,0.00940825
975,2,22,0.0070975,0.0113984,0.0113201,0.00895824
975,2,23,0.00819555,0.0130685,0.0123077,0.00988011
975,2,24,0.00740182,0.0130121,0.0176802,0.0174116
975,2,25,0.0117188,0.0170946,0.0186457,0.0165983
975,2,26,0.00892341,0.0131794,0.0131292,0.0106417
975,2,27,0.00683485,0.0112497,0.0114207,0.00982323
975,2,28,0.00689199,0.0115793,0.0125586,0.0102327
975,2,29,0.00855217,0.0126987,0.0117622,0.00878253
975,2,30,0.00724659,0.0116282,0.0109821,0.010687
975,2,31,0.00927319,0.0150415,0.0157005,0.0126261
975,2,32,0.00448626,0.00599233,0.0056647,0.0053666
975,2,33,0.0100991,0.015338,0.0154446,0.0122471
975,2,34,0.00736429,0.0124877,0.0134681,0.0125848
975,2,35,0.00875449,0.0131724,0.0136224,0.0107944
975,2,36,0.00602485,0.0089659,0.0100958,0.0107992
975,2,37,0.00671154,0.0110151,0.0105568,0.00760938
975,2,38,0.00986713,0.0147535,0.0141906,0.0104966
975,2,39,0.00720491,0.0109676,0.0103637,0.00856536
975,2,40,0.0149923,0.01883,0.0173682,0.0140355
975,2,41,0.0100317,0.0138643,0.0140105,0.013688
975,2,42,0.0104369,0.0123682,0.0118804,0.0114538
975,2,43,0.0109126,0.013741,0.0147528,0.0162336
975,2,44,0.00761399,0.0150269,0.0182831,0.017893
2475,1,1,0.0202539,0.0254294,0.0254429,0.0217158
2475,1,2,0.025853,0.0292392,0.0271516,0.0226826
2475,1,3,0.0174446,0.0210837,0.0208146,0.0176551
2475,1,4,0.0122274,0.0177456,0.0206957,0.0200564
2475,1,5,0.0159563,0.0193989,0.0181028,0.014987
2475,1,6,0.0280528,0.0298034,0.0267261,0.0234036
2475,1,7,0.0170083,0.0189793,0.0177493,0.0152493
2475,1,8,0.0213699,0.0253673,0.0236274,0.0206281
2475,1,9,0.0132679,0.0185443,0.0203923,0.0181776
2475,1,10,0.0260564,0.0289127,0.0282954,0.0247398
2475,1,11,0.00983568,0.0104233,0.0131113,0.0159367
2475,1,12,0.0104777,0.0129835,0.0174525,0.0189145
2475,1,13,0.00833505,0.0148274,0.0197925,0.0199681
2475,1,14,0.013308,0.0175237,0.0209208,0.0222984
2475,1,15,0.0189613,0.0244087,0.0238095,0.0187441
2475,1,16,0.0116,0.016506,0.0159593,0.0118961
2475,1,17,0.00980125,0.0157349,0.0170413,0.014698
2475,1,18,0.0128114,0.0167191,0.0151241,0.015546
2475,1,19,0.00653633,0.0100559,0.00953601,0.00731325
2475,1,20,0.0080723,0.0117684,0.0135384,0.0119693
2475,1,21,0.0154544,0.0194765,0.0170078,0.0119258
2475,1,22,0.00936492,0.013739,0.0129518,0.0101412
2475,1,23,0.00925131,0.0135711,0.0141093,0.0122293
2475,1,24,0.0144378,0.0238667,0.0317668,0.0324696
2475,1,25,0.02271,0.0285547,0.0315181,0.0306647
2475,1,26,0.0116841,0.0174004,0.0179998,0.0160026
2475,1,27,0.00909969,0.0133303,0.0148119,0.013162
2475,1,28,0.0191771,0.0203847,0.0195476,0.016449
2475,1,29,0.0136406,0.0170829,0.0161314,0.0117414
2475,1,30,0.0169638,0.0196704,0.0187828,0.0175593
2475,1,31,0.0187611,0.0246805,0.0241856,0.0196075
2475,1,32,0.00665345,0.00896251,0.00845904,0.00798551
2475,1,33,0.0188765,0.0241265,0.0245287,0.0202989
2475,1,34,0.0120798,0.0173247,0.0176684,0.0155964
2475,1,35,0.0177727,0.0216621,0.020133,0.016736
2475,1,36,0.00904314,0.0134897,0.0159102,0.0189828
2475,1,37,0.0086185,0.0134514,0.0128869,0.00927296
2475,1,38,0.0185725,0.0226289,0.0211363,0.0164004
2475,1,39,0.0127292,0.0162315,0.0141855,0.0109957
2475,1,40,0.02041,0.0221937,0.0223437,0.0215243
2475,1,41,0.0150198,0.0181256,0.0169977,0.018146
2475,1,42,0.0122717,0.0148566,0.0138547,0.0123574
2475,1,43,0.0145011,0.0161703,0.0140368,0.0172487
2475,1,44,0.0130223,0.0210733,0.027135,0.0271851
2475,2,1,0.0202539,0.0254294,0.0254429,0.0217158
2475,2,2,0.025853,0.0292392,0.0271516,0.0226826
2475,2,3,0.0174446,0.0210837,0.0208146,0.0176551
2475,2,4,0.0122274,0.0177456,0.0206957,0.0200564
2475,2,5,0.0159563,0.0193989,0.0181028,0.014987
2475,2,6,0.0280528,0.0298034,0.0267261,0.0234036
2475,2,7,0.0170083,0.0189793,0.0177493,0.0152493
2475,2,8,0.0213699,0.0253673,0.0236274,0.0206281
2475,2,9,0.0132679,0.0185443,0.0203923,0.0181776
2475,2,10,0.0260564,0.0289127,0.0282954,0.0247398
2475,2,11,0.00983568,0.0104233,0.0131113,0.0159367
2475,2,12,0.0104777,0.0129835,0.0174525,0.0189145
2475,2,13,0.00833505,0.0148274,0.0197925,0.0199681
2475,2,14,0.013308,0.0175237,0.0209208,0.0222984
2475,2,15,0.0189613,0.0244087,0.0238095,0.0187441
2475,2,16,0.0116,0.016506,0.0159593,0.0118961
2475,2,17,0.00980125,0.0157349,0.0170413,0.014698
2475,2,18,0.0128114,0.0167191,0.0151241,0.015546
2475,2,19,0.00653633,0.0100559,0.00953601,0.00731325
2475,2,20,0.0080723,0.0117684,0.0135384,0.0119693
2475,2,21,0.0154544,0.0194765,0.0170078,0.0119258
2475,2,22,0.00936492,0.013739,0.0129518,0.0101412
2475,2,23,0.00925131,0.0135711,0.0141093,0.0122293
2475,2,24,0.0144378,0.0238667,0.0317668,0.0324696
2475,2,25,0.02271,0.0285547,0.0315181,0.0306647
2475,2,26,0.0116841,0.0174004,0.0179998,0.0160026
2475,2,27,0.00909969,0.0133303,0.0148119,0.013162
2475,2,28,0.0191771,0.0203847,0.0195476,0.016449
2475,2,29,0.0136406,0.0170829,0.0161314,0.0117414
2475,2,30,0.0169638,0.0196704,0.0187828,0.0175593
2475,2,31,0.0187611,0.0246805,0.0241856,0.0196075
2475,2,32,0.00665345,0.00896251,0.00845904,0.00798551
2475,2,33,0.0188765,0.0241265,0.0245287,0.0202989
2475,2,34,0.0120798,0.0173247,0.0176684,0.0155964
2475,2,35,0.0177727,0.0216621,0.020133,0.016736
2475,2,36,0.00904314,0.0134897,0.0159102,0.0189828
2475,2,37,0.0086185,0.0134514,0.0128869,0.00927296
2475,2,38,0.0185725,0.0226289,0.0211363,0.0164004
2475,2,39,0.0127292,0.0162315,0.0141855,0.0109957
2475,2,40,0.02041,0.0221937,0.0223437,0.0215243
2475,2,41,0.0150198,0.0181256,0.0169977,0.018146
2475,2,42,0.0122717,0.0148566,0.0138547,0.0123574
2475,2,43,0.0145011,0.0161703,0.0140368,0.0172487
2475,2,44,0.0130223,0.0210733,0.027135,0.0271851
4975,1,1,0.0273027,0.033137,0.0330831,0.0278528
4975,1,2,0.0339517,0.0374377,0.0365185,0.0341419
4975,1,3,0.0246397,0.0287666,0.0294434,0.0257615
4975,1,4,0.0202123,0.0241899,0.0258424,0.0262636
4975,1,5,0.024014,0.0262548,0.0260232,0.0233582
4975,1,6,0.0268842,0.0287561,0.0294516,0.0253335
4975,1,7,0.0262501,0.0283559,0.0253022,0.0205965
4975,1,8,0.0375412,0.0420099,0.0415716,0.0411506
4975,1,9,0.0144383,0.0185779,0.0215163,0.0202349
4975,1,10,0.0357322,0.0412866,0.0443659,0.0429499
4975,1,11,0.0142979,0.013288,0.0145969,0.0213802
4975,1,12,0.01991,0.0226101,0.0256904,0.0282069
4975,1,13,0.0120628,0.0173564,0.019642,0.0232235
4975,1,14,0.0176983,0.0225421,0.0249556,0.0266508
4975,1,15,0.0211805,0.0259942,0.025275,0.0204307
4975,1,16,0.0174323,0.0218184,0.0202185,0.0150249
4975,1,17,0.0106783,0.0166906,0.0195074,0.0176827
4975,1,18,0.0195104,0.0229692,0.0209017,0.0159645
4975,1,19,0.00685408,0.0107141,0.0106435,0.00862228
4975,1,20,0.0121143,0.0156748,0.0178527,0.0161604
4975,1,21,0.020824,0.0243949,0.0220478,0.0169412
4975,1,22,0.016342,0.0194093,0.0173868,0.0136068
4975,1,23,0.010228,0.0149614,0.0175601,0.0171215
4975,1,24,0.0367036,0.0468733,0.0566441,0.0583226
4975,1,25,0.0341038,0.0386898,0.0366512,0.0335851
4975,1,26,0.0136118,0.0191982,0.0210093,0.0184632
4975,1,27,0.0143538,0.0191969,0.0199014,0.0186088
4975,1,28,0.0310801,0.0331551,0.0302435,0.0246524
4975,1,29,0.01409,0.0187238,0.0184171,0.0146257
4975,1,30,0.020328,0.0229651,0.022201,0.0202845
4975,1,31,0.0269004,0.0322054,0.0319357,0.0286428
4975,1,32,0.0072274,0.0103708,0.0109291,0.00917652
4975,1,33,0.0253667,0.0315283,0.0329915,0.0292033
4975,1,34,0.0128968,0.0171866,0.0184149,0.0189959
4975,1,35,0.0277595,0.032601,0.032695,0.0273345
4975,1,36,0.0114564,0.0146496,0.0211402,0.0257068
4975,1,37,0.0111635,0.0156191,0.0151337,0.0113572
4975,1,38,0.0270067,0.0299802,0.0276508,0.0218681
4975,1,39,0.0161723,0.0213974,0.0198873,0.0167723
4975,1,40,0.0207688,0.0228209,0.0235355,0.0250808
4975,1,41,0.0238224,0.025114,0.0234321,0.0200437
4975,1,42,0.0145832,0.0180675,0.0164619,0.0151012
4975,1,43,0.0223906,0.0230504,0.0208543,0.0203819
4975,1,44,0.0150957,0.0243813,0.0332445,0.034793
4975,2,1,0.0273027,0.033137,0.0330831,0.0278528
4975,2,2,0.0339517,0.0374377,0.0365185,0.0341419
4975,2,3,0.0246397,0.0287666,0.0294434,0.0257615
4975,2,4,0.0202123,0.0241899,0.0258424,0.0262636
4975,2,5,0.024014,0.0262548,0.0260232,0.0233582
4975,2,6,0.0268842,0.0287561,0.0294516,0.0253335
4975,2,7,0.0262501,0.0283559,0.0253022,0.0205965
4975,2,8,0.0375412,0.0420099,0.0415716,0.0411506
4975,2,9,0.0144383,0.0185779,0.0215163,0.0202349
4975,2,10,0.0357322,0.0412866,0.0443659,0.0429499
4975,2,11,0.0142979,0.013288,0.0145969,0.0213802
4975,2,12,0.01991,0.0226101,0.0256904,0.0282069
4975,2,13,0.0120628,0.0173564,0.019642,0.0232235
4975,2,14,0.0176983,0.0225421,0.0249556,0.0266508
4975,2,15,0.0211805,0.0259942,0.025275,0.0204307
4975,2,16,0.0174323,0.0218184,0.0202185,0.0150249
4975,2,17,0.0106783,0.0166906,0.0195074,0.0176827
4975,2,18,0.0195104,0.0229692,0.0209017,0.0159645
4975,2,19,0.00685408,0.0107141,0.0106435,0.00862228
4975,2,20,0.0121143,0.0156748,0.0178527,0.0161604
4975,2,21,0.020824,0.0243949,0.0220478,0.0169412
4975,2,22,0.016342,0.0194093,0.0173868,0.0136068
4975,2,23,0.010228,0.0149614,0.0175601,0.0171215
4975,2,24,0.0367036,0.0468733,0.0566441,0.0583226
4975,2,25,0.0341038,0.0386898,0.0366512,0.0335851
4975,2,26,0.0136118,0.0191982,0.0210093,0.0184632
4975,2,27,0.0143538,0.0191969,0.0199014,0.0186088
4975,2,28,0.0310801,0.0331551,0.0302435,0.0246524
4975,2,29,0.01409,0.0187238,0.0184171,0.0146257
4975,2,30,0.020328,0.0229651,0.022201,0.0202845
4975,2,31,0.0269004,0.0322054,0.0319357,0.0286428
4975,2,32,0.0072274,0.0103708,0.0109291,0.00917652
4975,2,33,0.0253667,0.0315283,0.0329915,0.0292033
4975,2,34,0.0128968,0.0171866,0.0184149,0.0189959
4975,2,35,0.0277595,0.032601,0.032695,0.0273345
4975,2,36,0.0114564,0.0146496,0.0211402,0.0257068
4975,2,37,0.0111635,0.0156191,0.0151337,0.0113572
4975,2,38,0.0270067,0.0299802,0.0276508,0.0218681
4975,2,39,0.0161723,0.0213974,0.0198873,0.0167723
4975,2,40,0.0207688,0.0228209,0.0235355,0.0250808
4975,2,41,0.0238224,0.025114,0.0234321,0.0200437
4975,2,42,0.0145832,0.0180675,0.0164619,0.0151012
4975,2,43,0.0223906,0.0230504,0.0208543,0.0203819
4975,2,44,0.0150957,0.0243813,0.0332445,0.034793
